id,NOMBRE_HUM,FIGURA,GRUPO_TIPO,COD_IHA,PROPIEDAD,ZONA,MUCVA_C_ES,MUCVA_T_ES,MUCVA_C_GE,MUCVA_T_GE,MUCVA_PRES,SIOSE_C_ES,SIOSE_T_ES,SIOSE_C_GE,SIOSE_T_GE,SIOSE_PRES,SIOSE_C_RI,SIOSE_T_RI
140,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
144,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
182,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
192,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,18,Cultivos herbaceos,4,Agrario,3,11,Vegetacion riparia,3,Zonas humedas,1,,
194,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
199,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
201,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
225,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
227,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
242,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
243,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
244,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
257,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,18,Cultivos herbaceos,4,Agrario,3,12,Lagos y lagunas,3,Zonas humedas,1,,
258,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,18,Cultivos herbaceos,4,Agrario,3,1,Tejido urbano,1,Urbano e infraestructuras,5,,
175,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,17,Invernaderos,2,Agrario invernaderos,5,,
234,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,17,Invernaderos,2,Agrario invernaderos,5,,
263,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,17,Invernaderos,2,Agrario invernaderos,5,,
223,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,15,Leñoso regadio,4,Agrario,3,,
259,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
210,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
216,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
248,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,17,Invernaderos,2,Agrario invernaderos,5,,
163,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
239,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,17,Invernaderos,2,Agrario invernaderos,5,,
125,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,17,Invernaderos,2,Agrario invernaderos,5,,
149,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
200,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1946,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,14,Leñoso secano,4,Agrario,3,,
1975,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1977,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,14,Leñoso secano,4,Agrario,3,,
1933,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
1982,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2012,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1948,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
1966,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1970,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
1985,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1998,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2010,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1954,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
1965,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
1989,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
1994,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2004,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
103,Barranco del Agua,,Otros casos,IHA614023,"Publica, Privada",Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
113,Barranco del Agua,,Otros casos,IHA614023,"Publica, Privada",Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
116,Barranco del Agua,,Otros casos,IHA614023,"Publica, Privada",Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
123,Barranco del Agua,,Otros casos,IHA614023,"Publica, Privada",Buffer,18,Cultivos herbaceos,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
1973,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1928,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
1956,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,19,Areas agrarias heterogeneas,4,Agrario,3,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1960,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,11,Vegetacion riparia,3,Zonas humedas,1,,
2014,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,19,Areas agrarias heterogeneas,4,Agrario,3,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
1941,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1945,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1949,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1951,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1958,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1971,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2007,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2009,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2015,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2016,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2000,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1952,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1962,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1984,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1990,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1997,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1939,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1961,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1963,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1986,Saladar del Margen,,Interiores,IHA614009,Privada,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2001,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1988,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1947,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2006,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1930,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1932,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,18,Cultivos herbaceos,4,Agrario,3,18,Herbaceo regadio
1935,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1972,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2008,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2011,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2017,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1967,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1981,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2005,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2018,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2020,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1943,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1969,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1976,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1993,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1996,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1931,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1934,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1937,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1938,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1940,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1942,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1944,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1950,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1953,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1957,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1959,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1964,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1968,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1974,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1980,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1983,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1991,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1992,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2003,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2013,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2019,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,18,Cultivos herbaceos,4,Agrario,3,16,Herbaceo secano
2021,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1987,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1995,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1999,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2002,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1929,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1936,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1955,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1978,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
1979,Saladar del Margen,,Interiores,IHA614009,Privada,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
