id,NOMBRE_HUM,FIGURA,GRUPO_TIPO,COD_IHA,PROPIEDAD,ZONA,ENP,CODIGO_UE1,NOM_ANEXO1,LEYENDA_1,CODIGO_UE2,LEYENDA_2,CODIGO_UE3,LEYENDA_3,CODIGO_UE4,LEYENDA_4,_COD_NUEVO,USOS_DEFIN,USOS_GENER,COD_GENERA
996,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1013,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1365,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1005,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1362,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1354,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
973,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
978,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
979,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
987,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
989,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
992,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1008,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
953,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"92D0",Galerias y matorrales riberenos termomediterraneos (Nerio-Tamaricetea y Securinegion tinctoriae),Habitat UE,"3250",Habitat UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
985,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"92D0",Galerias y matorrales riberenos termomediterraneos (Nerio-Tamaricetea y Securinegion tinctoriae),Habitat UE,"3250",Habitat UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
951,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"3250",Rios mediterraneos de caudal permanente con Glaucium flavum,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1009,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"3250",Rios mediterraneos de caudal permanente con Glaucium flavum,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
999,RiÂ­o Antas,,Costeros,IHA611017,Publica,Humedal,0,"92D0",Galerias y matorrales riberenos termomediterraneos (Nerio-Tamaricetea y Securinegion tinctoriae),Habitat UE,"3250",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
964,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"2210",Dunas fijas de litoral del Crucianellion maritimae,Habitat UE,"2230",Habitat UE,"1210",Habitat UE,"6220",Habitat Prioritario UE,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1001,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"2210",Dunas fijas de litoral del Crucianellion maritimae,Habitat UE,"2230",Habitat UE,"1210",Habitat UE,"6220",Habitat Prioritario UE,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1002,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"2210",Dunas fijas de litoral del Crucianellion maritimae,Habitat UE,"2230",Habitat UE,"1210",Habitat UE,"6220",Habitat Prioritario UE,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1003,RiÂ­o Antas,,Costeros,IHA611017,Publica,Buffer,0,"2210",Dunas fijas de litoral del Crucianellion maritimae,Habitat UE,"2230",Habitat UE,"1210",Habitat UE,"6220",Habitat Prioritario UE,22,"Playas, dunas y arenales",Cobertura vegetal y suelos,5
1358,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",21,Vegetación con eucaliptos,Cobertura vegetal y suelos,5
1377,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1510",Estepas salinas mediterraneas (Limonietalia),Habitat Prioritario UE,"-1","-","-1","-","-1","-",21,Vegetación con eucaliptos,Cobertura vegetal y suelos,5
1356,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"1510",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1363,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"1510",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1369,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"1510",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1375,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"1510",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1393,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"1510",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1401,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"1510",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1425,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"1510",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1416,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1397,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"5220",Habitat Prioritario UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1407,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1384,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"1510",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1347,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1352,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1418,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1412,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1414,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1350,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"2230",Dunas con cespedes del Malcomietalia,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1345,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"2230",Dunas con cespedes del Malcomietalia,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1376,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1389,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1361,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1370,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1383,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1398,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1420,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"6220",Habitat Prioritario UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1422,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1360,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5220",Matorrales arborescentes de Zyziphus,Habitat Prioritario UE,"5330",Habitat UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1373,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"5220",Habitat Prioritario UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1417,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"5220",Habitat Prioritario UE,"-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1351,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1381,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1386,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1413,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1427,Salar de los Canos,,Costeros,IHA611018,Privada,Humedal,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,Cobertura vegetal y suelos,5
1423,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1378,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
1391,Salar de los Canos,,Costeros,IHA611018,Privada,Buffer,0,,,,,,,,,,20,Vegetacion natural,Cobertura vegetal y suelos,5
2041,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
2061,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
47,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
50,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
119,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
69,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
78,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
115,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"1510",Habitat Prioritario UE,"-1","-","-1","-",,,,
101,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1430",Habitat UE,"-1","-","-1","-",,,,
75,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1430",Habitat UE,"-1","-","-1","-",,,,
85,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1430",Habitat UE,"-1","-","-1","-",,,,
86,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1430",Habitat UE,"-1","-","-1","-",,,,
110,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1430",Habitat UE,"-1","-","-1","-",,,,
92,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1430",Habitat UE,"-1","-","-1","-",,,,
121,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"1430",Habitat UE,"-1","-","-1","-",,,,
111,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"-1","-","-1","-","-1","-",,,,
73,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
94,Barranco del Agua,,Interiores,IHA614023,"Publica, Privada",Buffer,0,"1520",Vegetacion gipsicola iberica (Gypsophiletalia),Habitat Prioritario UE,"-1","-","-1","-","-1","-",,,,
138,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"-1","-","-1","-","-1","-",,,,
179,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
190,Canada de las Norias,,Interiores,IHA611005,Publica,Humedal,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
253,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
220,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
142,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
207,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
229,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
210,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1520",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",,,,
216,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1520",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",,,,
137,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"1430",Habitat UE,"-1","-","-1","-",,,,
211,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
132,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"1430",Matorrales halo-nitrofilos (Pegano-Salsoletea),Habitat UE,"-1","-","-1","-","-1","-",,,,
204,Canada de las Norias,,Interiores,IHA611005,Publica,Buffer,0,"5330",Matorrales termomediterraneos y pre-estepicos,Habitat UE,"5220",Habitat Prioritario UE,"6220",Habitat Prioritario UE,"-1","-",,,,
269,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Buffer,0,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"-1","-","-1","-","-1","-",,,,
265,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Humedal,0,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"-1","-","-1","-","-1","-",,,,
290,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Buffer,0,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"-1","-","-1","-","-1","-",,,,
394,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Humedal,0,"6220",Zonas subestepicas de gramineas y anuales del Thero-Brachypodietea,Habitat Prioritario UE,"-1","-","-1","-","-1","-",,,,
296,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Humedal,0,"92D0",Galerias y matorrales riberenos termomediterraneos (Nerio-Tamaricetea y Securinegion tinctoriae),Habitat UE,"-1","-","-1","-","-1","-",,,,
300,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Humedal,0,"92D0",Galerias y matorrales riberenos termomediterraneos (Nerio-Tamaricetea y Securinegion tinctoriae),Habitat UE,"-1","-","-1","-","-1","-",,,,
304,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Humedal,0,"92D0",Galerias y matorrales riberenos termomediterraneos (Nerio-Tamaricetea y Securinegion tinctoriae),Habitat UE,"-1","-","-1","-","-1","-",,,,
379,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Humedal,0,"92D0",Galerias y matorrales riberenos termomediterraneos (Nerio-Tamaricetea y Securinegion tinctoriae),Habitat UE,"-1","-","-1","-","-1","-",,,,
396,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Humedal,0,"92D0",Galerias y matorrales riberenos termomediterraneos (Nerio-Tamaricetea y Securinegion tinctoriae),Habitat UE,"-1","-","-1","-","-1","-",,,,
446,Cola del Embalse del NegratiÂ­n,,Interiores,IHA614010,Publica,Humedal,0,"92D0",Galerias y matorrales riberenos termomediterraneos (Nerio-Tamaricetea y Securinegion tinctoriae),Habitat UE,"-1","-","-1","-","-1","-",,,,
