id,NOMBRE_HUM,FIGURA,GRUPO_TIPO,COD_IHA,PROPIEDAD,ZONA,ENP,CODIGO_UE1,NOM_ANEXO1,LEYENDA_1,CODIGO_UE2,LEYENDA_2,CODIGO_UE3,LEYENDA_3,CODIGO_UE4,LEYENDA_4,M_C_E_NAT,M_T_E_NAT,M_C_G_NAT,M_T_G_NAT,MUCVA_C_ES,MUCVA_T_ES,MUCVA_C_GE,MUCVA_T_GE,MUCVA_PRES,SIOSE_C_ES,SIOSE_T_ES,SIOSE_C_GE,SIOSE_T_GE,SIOSE_PRES,SIOSE_C_RI,SIOSE_T_RI,hic_p_tn,hic_np_tn,HIC_1,HIC_2,hic_num_t,HIC_3,HIC_4,HIC_5,HIC_6
1682,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1780,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1445,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1441,Laguna de la Gravera,Paraje Natural,Costeros,IHA611002,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,1150_100,14200_75,2,,,,
1708,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",,,,,19,Areas agrarias heterogeneas,4,Agrario,3,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,1150_100,14200_75,2,,,,
1661,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1756,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1894,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1545,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1523,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
2062,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,,,,,,,,,,12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,0,1150_100,,1,,,,
2075,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,,,,,,,,,,12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,0,1150_100,,1,,,,
1522,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1923,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",,,,,19,Areas agrarias heterogeneas,4,Agrario,3,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,1150_100,14200_75,2,,,,
1434,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,1,,,,,,,,,,7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,0,1150_100,,1,,,,
1846,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,1150_100,14200_50,2,,,,
2024,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
2076,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
4,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
11,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
16,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
23,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
25,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
36,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
44,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
54,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
62,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
65,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
2038,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
2052,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
2057,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
2063,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
2066,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
2067,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
2071,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
2074,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,"1410",Pastizales salinos mediterraneos (Juncetalia maritimi),Habitat UE,"-1","-","-1","-","-1","-",12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,31401_100,1150_100,2,,,,
1500,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1278,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
19,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,,,,,,,,,,7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,11,Vegetacion riparia,3,Zonas humedas,1,11,Vegetacion ripar,1,0,1150_100,,1,,,,
2045,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,,,,,,,,,,,,,,17,Invernaderos,2,Agrario invernaderos,5,11,Vegetacion riparia,3,Zonas humedas,1,11,Vegetacion ripar,1,0,1150_100,,1,,,,
1451,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Buffer,1,,,,,,,,,,7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,0,1150_100,,1,,,,
1584,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Buffer,1,,,,,,,,,,20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1498,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Buffer,1,,,,,,,,,,12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1510,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Buffer,1,,,,,,,,,,12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1612,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Buffer,1,,,,,,,,,,12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1874,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Buffer,1,,,,,,,,,,12,Lagos y lagunas,3,Zonas humedas,12,Lagos y lagunas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1647,Laguna de la Gravera,Paraje Natural,Costeros,IHA611002,Privada,Buffer,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,1150_100,14200_50,2,,,,
1527,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,1150_100,14200_50,2,,,,
9,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,1,,,,,,,,,,20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,11,Vegetacion riparia,3,Zonas humedas,1,11,Vegetacion ripar,1,1,1150_100,92D00_20,2,,,,
1041,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1070,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1096,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1118,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1124,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1200,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1229,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1236,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1247,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1258,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1275,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1280,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1282,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1311,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1325,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1305,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1580,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1700,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1714,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1741,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1872,Salinas de Cerrillos,Paraje Natural,Costeros,IHA611004,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,0,1150_100,,1,,,,
1916,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,7,Marisma,3,Zonas humedas,1,7,Marisma,1,1,1150_100,14200_75,2,,,,
1705,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,7,Marisma,3,Zonas humedas,1,7,Marisma,1,1,1150_100,14200_75,2,,,,
1760,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,1,"1420",Matorrales halofilos mediterraneos y termoatlanticos (Sarcocornetea fructicosae),Habitat UE,"-1","-","-1","-","-1","-",20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,7,Marisma,3,Zonas humedas,1,7,Marisma,1,1,1150_100,14200_75,2,,,,
776,Laguna de la Gravera,Paraje Natural,Costeros,IHA611002,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,0,1150_100,,1,,,,
1497,Laguna de la Gravera,Paraje Natural,Costeros,IHA611002,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,0,1150_100,,1,,,,
577,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,1,,,,,,,,,,7,Marisma,3,Zonas humedas,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,1,1,2190_100,1150_0,2,,,,
1131,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,20,Vegetacion natural,5,Cobertura vegetal y suelos,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1024,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1040,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1062,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1101,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
1105,Salinas de Cabo de Gata,Parque Natural,Costeros,IHA611009,Privada,Humedal,1,,,,,,,,,,8,Salinas,3,Zonas humedas,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,8,Salinas,1,1,14200_100,1150_100,2,,,,
